Birdlife_Name,Jetz_Name
Pionites xanthurus,Pionites_xanthurus
Pionopsitta pileata,Pionopsitta_pileata
Pionus chalcopterus,Pionus_chalcopterus
Pionus fuscus,Pionus_fuscus
Pionus maximiliani,Pionus_maximiliani
Pionus menstruus,Pionus_menstruus
Pionus reichenowi,Pionus_reichenowi
Pionus senilis,Pionus_senilis
Pionus seniloides,Pionus_seniloides
Pionus sordidus,Pionus_sordidus
Pionus tumultuosus,Pionus_tumultuosus
Pipile cujubi,Pipile_cujubi
Pipile cumanensis,Pipile_cumanensis
Pipile grayi,Pipile_grayi
Pipile jacutinga,Pipile_jacutinga
Pipile pipile,Pipile_pipile
Melozone aberti,Pipilo_aberti
Melozone albicollis,Pipilo_albicollis
Pipilo chlorurus,Pipilo_chlorurus
Melozone crissalis,Pipilo_crissalis
Pipilo erythrophthalmus,Pipilo_erythrophthalmus
Melozone fusca,Pipilo_fuscus
Pipilo socorroensis,Pipilo_maculatus
Pipilo maculatus,Pipilo_maculatus
Pipilo ocai,Pipilo_ocai
Pipra aureola,Pipra_aureola
Ceratopipra chloromeros,Pipra_chloromeros
Ceratopipra cornuta,Pipra_cornuta
Ceratopipra erythrocephala,Pipra_erythrocephala
Pipra fasciicauda,Pipra_fasciicauda
Pipra filicauda,Pipra_filicauda
Ceratopipra mentalis,Pipra_mentalis
Pseudopipra pipra,Pipra_pipra
Ceratopipra rubrocapilla,Pipra_rubrocapilla
Pipraeidea melanonota,Pipraeidea_melanonota
Pipreola arcuata,Pipreola_arcuata
Pipreola aureopectus,Pipreola_aureopectus
Pipreola chlorolepidota,Pipreola_chlorolepidota
Pipreola formosa,Pipreola_formosa
Pipreola squamipectus,Pipreola_frontalis
Pipreola frontalis,Pipreola_frontalis
Pipreola intermedia,Pipreola_intermedia
Pipreola jucunda,Pipreola_jucunda
Pipreola lubomirskii,Pipreola_lubomirskii
Pipreola pulchra,Pipreola_pulchra
Pipreola riefferii,Pipreola_riefferii
Pipreola whitelyi,Pipreola_whitelyi
Piprites chloris,Piprites_chloris
Piprites griseiceps,Piprites_griseiceps
Piprites pileata,Piprites_pileata
Piranga bidentata,Piranga_bidentata
Piranga erythrocephala,Piranga_erythrocephala
Piranga flava,Piranga_flava
Piranga hepatica,Piranga_hepatica
Piranga leucoptera,Piranga_leucoptera
Piranga ludoviciana,Piranga_ludoviciana
Piranga hepatica,Piranga_lutea
Piranga olivacea,Piranga_olivacea
Piranga roseogularis,Piranga_roseogularis
Piranga rubra,Piranga_rubra
Piranga rubriceps,Piranga_rubriceps
Pitangus sulphuratus,Pitangus_sulphuratus
Pithecophaga jefferyi,Pithecophaga_jefferyi
Pithys albifrons,Pithys_albifrons
Pithys castaneus,Pithys_castaneus
Ornorectes cristatus,Pitohui_cristatus
Pitohui dichrous,Pitohui_dichrous
Pseudorectes ferrugineus,Pitohui_ferrugineus
Pseudorectes incertus,Pitohui_incertus
Pitohui kirhocephalus,Pitohui_kirhocephalus
Pitohui uropygialis,Pitohui_kirhocephalus
Pitohui cerviniventris,Pitohui_kirhocephalus
Melanorectes nigrescens,Pitohui_nigrescens
Pitta anerythra,Pitta_anerythra
Pitta angolensis,Pitta_angolensis
Erythropitta arquata,Pitta_arquata
Hydrornis baudii,Pitta_baudii
Pitta brachyura,Pitta_brachyura
Hydrornis caeruleus,Pitta_caerulea
Hydrornis cyaneus,Pitta_cyanea
Erythropitta dohertyi,Pitta_dohertyi
Pitta elegans,Pitta_elegans
Hydrornis elliotii,Pitta_elliotii
Erythropitta novaehibernicae,Pitta_erythrogaster
Erythropitta erythrogaster,Pitta_erythrogaster
Erythropitta celebensis,Pitta_erythrogaster
Erythropitta rufiventris,Pitta_erythrogaster
Erythropitta rubrinucha,Pitta_erythrogaster
Erythropitta gazellae,Pitta_erythrogaster
Erythropitta palliceps,Pitta_erythrogaster
Erythropitta inspeculata,Pitta_erythrogaster
Erythropitta macklotii,Pitta_erythrogaster
Erythropitta splendida,Pitta_erythrogaster
Erythropitta caeruleitorques,Pitta_erythrogaster
Erythropitta meeki,Pitta_erythrogaster
Erythropitta granatina,Pitta_granatina
Hydrornis guajanus,Pitta_guajana
Hydrornis gurneyi,Pitta_gurneyi
Hydrornis irena,Pitta_irena
Pitta iris,Pitta_iris
Erythropitta kochi,Pitta_kochi
Pitta maxima,Pitta_maxima
Pitta morotaiensis,Pitta_maxima
Pitta megarhyncha,Pitta_megarhyncha
Pitta moluccensis,Pitta_moluccensis
Hydrornis nipalensis,Pitta_nipalensis
Pitta nympha,Pitta_nympha
Hydrornis oatesi,Pitta_oatesi
Hydrornis phayrei,Pitta_phayrei
Pitta reichenowi,Pitta_reichenowi
Hydrornis schneideri,Pitta_schneideri
Hydrornis schwaneri,Pitta_schwaneri
Pitta rosenbergii,Pitta_sordida
Pitta novaeguineae,Pitta_sordida
Pitta sordida,Pitta_sordida
Hydrornis soror,Pitta_soror
Pitta steerii,Pitta_steerii
Pitta superba,Pitta_superba
Erythropitta ussheri,Pitta_ussheri
Erythropitta venusta,Pitta_venusta
Pitta versicolor,Pitta_versicolor
Pittasoma michleri,Pittasoma_michleri
Pittasoma rufopileatum,Pittasoma_rufopileatum
Pityriasis gymnocephala,Pityriasis_gymnocephala
Platalea ajaja,Platalea_ajaja
Platalea alba,Platalea_alba
Platalea flavipes,Platalea_flavipes
Platalea leucorodia,Platalea_leucorodia
Platalea minor,Platalea_minor
Platalea regia,Platalea_regia
Platycercus adscitus,Platycercus_adscitus
Platycercus caledonicus,Platycercus_caledonicus
Platycercus elegans,Platycercus_elegans
Platycercus eximius,Platycercus_eximius
Platycercus icterotis,Platycercus_icterotis
Platycercus venustus,Platycercus_venustus
Platylophus galericulatus,Platylophus_galericulatus
Platyrinchus cancrominus,Platyrinchus_cancrominus
Platyrinchus coronatus,Platyrinchus_coronatus
Platyrinchus flavigularis,Platyrinchus_flavigularis
Platyrinchus leucoryphus,Platyrinchus_leucoryphus
Platyrinchus albogularis,Platyrinchus_mystaceus
Platyrinchus mystaceus,Platyrinchus_mystaceus
Platyrinchus platyrhynchos,Platyrinchus_platyrhynchos
Platyrinchus saturatus,Platyrinchus_saturatus
Platysmurus leucopterus,Platysmurus_leucopterus
Platysmurus aterrimus,Platysmurus_leucopterus
Platyspiza crassirostris,Platyspiza_crassirostris
Platysteira albifrons,Platysteira_albifrons
Platysteira cyanea,Platysteira_cyanea
Platysteira laticincta,Platysteira_laticincta
Platysteira peltata,Platysteira_peltata
Plectorhyncha lanceolata,Plectorhyncha_lanceolata
Plectrophenax hyperboreus,Plectrophenax_hyperboreus
Plectrophenax nivalis,Plectrophenax_nivalis
Plectropterus gambensis,Plectropterus_gambensis
Plegadis chihi,Plegadis_chihi
Plegadis falcinellus,Plegadis_falcinellus
Plegadis ridgwayi,Plegadis_ridgwayi
Plocepasser donaldsoni,Plocepasser_donaldsoni
Plocepasser mahali,Plocepasser_mahali
Plocepasser rufoscapulatus,Plocepasser_rufoscapulatus
Plocepasser superciliosus,Plocepasser_superciliosus
Ploceus albinucha,Ploceus_albinucha
Ploceus alienus,Ploceus_alienus
Ploceus angolensis,Ploceus_angolensis
Ploceus aurantius,Ploceus_aurantius
Ploceus aureonucha,Ploceus_aureonucha
Ploceus badius,Ploceus_badius
Ploceus baglafecht,Ploceus_baglafecht
Ploceus bannermani,Ploceus_bannermani
Ploceus batesi,Ploceus_batesi
Ploceus benghalensis,Ploceus_benghalensis
Ploceus bertrandi,Ploceus_bertrandi
Ploceus bicolor,Ploceus_bicolor
Ploceus bojeri,Ploceus_bojeri
Ploceus burnieri,Ploceus_burnieri
Ploceus capensis,Ploceus_capensis
Ploceus castaneiceps,Ploceus_castaneiceps
Ploceus castanops,Ploceus_castanops
Ploceus cucullatus,Ploceus_cucullatus
Ploceus dichrocephalus,Ploceus_dicrocephalus
Ploceus dorsomaculatus,Ploceus_dorsomaculatus
Ploceus flavipes,Ploceus_flavipes
Ploceus galbula,Ploceus_galbula
Ploceus golandi,Ploceus_golandi
Ploceus grandis,Ploceus_grandis
Ploceus heuglini,Ploceus_heuglini
Ploceus hypoxanthus,Ploceus_hypoxanthus
Ploceus insignis,Ploceus_insignis
Ploceus intermedius,Ploceus_intermedius
Ploceus jacksoni,Ploceus_jacksoni
Ploceus upembae,Ploceus_katangae
Ploceus katangae,Ploceus_katangae
Ploceus luteolus,Ploceus_luteolus
Ploceus manyar,Ploceus_manyar
Ploceus megarhynchus,Ploceus_megarhynchus
Ploceus melanocephalus,Ploceus_melanocephalus
Ploceus melanogaster,Ploceus_melanogaster
Ploceus nelicourvi,Ploceus_nelicourvi
Ploceus nicolli,Ploceus_nicolli
Ploceus castaneofuscus,Ploceus_nigerrimus
Ploceus nigerrimus,Ploceus_nigerrimus
Ploceus brachypterus,Ploceus_nigricollis
Ploceus nigricollis,Ploceus_nigricollis
Ploceus nigrimentus,Ploceus_nigrimentus
Ploceus ocularis,Ploceus_ocularis
Ploceus olivaceiceps,Ploceus_olivaceiceps
Ploceus pelzelni,Ploceus_pelzelni
Ploceus philippinus,Ploceus_philippinus
Ploceus preussi,Ploceus_preussi
Ploceus princeps,Ploceus_princeps
Ploceus reichardi,Ploceus_reichardi
Ploceus rubiginosus,Ploceus_rubiginosus
Ploceus ruweti,Ploceus_ruweti
Ploceus sakalava,Ploceus_sakalava
Ploceus sanctithomae,Ploceus_sanctithomae
Ploceus spekei,Ploceus_spekei
Ploceus spekeoides,Ploceus_spekeoides
Ploceus subaureus,Ploceus_subaureus
Ploceus subpersonatus,Ploceus_subpersonatus
Ploceus superciliosus,Ploceus_superciliosus
Ploceus taeniopterus,Ploceus_taeniopterus
Ploceus temporalis,Ploceus_temporalis
Ploceus tricolor,Ploceus_tricolor
Ploceus velatus,Ploceus_velatus
Ploceus vitellinus,Ploceus_vitellinus
Ploceus weynsi,Ploceus_weynsi
Ploceus xanthops,Ploceus_xanthops
Ploceus xanthopterus,Ploceus_xanthopterus
Pluvialis apricaria,Pluvialis_apricaria
Pluvialis dominica,Pluvialis_dominica
Pluvialis fulva,Pluvialis_fulva
Pluvialis squatarola,Pluvialis_squatarola
Pluvianellus socialis,Pluvianellus_socialis
Pluvianus aegyptius,Pluvianus_aegyptius
Pnoepyga albiventer,Pnoepyga_albiventer
Pnoepyga formosana,Pnoepyga_formosana
Pnoepyga immaculata,Pnoepyga_immaculata
Pnoepyga pusilla,Pnoepyga_pusilla
Chordeiles nacunda,Podager_nacunda
Podargus ocellatus,Podargus_ocellatus
Podargus papuensis,Podargus_papuensis
Podargus strigoides,Podargus_strigoides
Podica senegalensis,Podica_senegalensis
Podiceps andinus,Podiceps_andinus
Podiceps auritus,Podiceps_auritus
Podiceps cristatus,Podiceps_cristatus
Podiceps gallardoi,Podiceps_gallardoi
Podiceps grisegena,Podiceps_grisegena
Podiceps juninensis,Podiceps_juninensis
Podiceps major,Podiceps_major
Podiceps nigricollis,Podiceps_nigricollis
Podiceps occipitalis,Podiceps_occipitalis
Podiceps taczanowskii,Podiceps_taczanowskii
Podilymbus gigas,Podilymbus_gigas
Podilymbus podiceps,Podilymbus_podiceps
Podoces biddulphi,Podoces_biddulphi
Podoces hendersoni,Podoces_hendersoni
Podoces panderi,Podoces_panderi
Podoces pleskei,Podoces_pleskei
Poecile atricapillus,Poecile_atricapillus
Poecile carolinensis,Poecile_carolinensis
Poecile cinctus,Poecile_cinctus
Poecile davidi,Poecile_davidi
Poecile gambeli,Poecile_gambeli
Poecile hudsonicus,Poecile_hudsonicus
Poecile hypermelaenus,Poecile_hypermelaenus
Poecile lugubris,Poecile_lugubris
Poecile hyrcanus,Poecile_lugubris
Poecile montanus,Poecile_montanus
Poecile palustris,Poecile_palustris
Poecile rufescens,Poecile_rufescens
Poecile sclateri,Poecile_sclateri
Poecile superciliosus,Poecile_superciliosus
Sittiparus olivaceus,Poecile_varius
Sittiparus castaneoventris,Poecile_varius
Sittiparus varius,Poecile_varius
Sittiparus owstoni,Poecile_varius
Poecile montanus,Poecile_weigoldicus
Plesiodryas albonotata,Poecilodryas_albonotata
Poecilodryas brachyura,Poecilodryas_brachyura
Poecilodryas cerviniventris,Poecilodryas_cerviniventris
Poecilodryas hypoleuca,Poecilodryas_hypoleuca
Gennaeodryas placens,Poecilodryas_placens
Poecilodryas superciliosa,Poecilodryas_superciliosa
Poecilotriccus albifacies,Poecilotriccus_albifacies
Poecilotriccus calopterus,Poecilotriccus_calopterus
Poecilotriccus capitalis,Poecilotriccus_capitalis
Poecilotriccus fumifrons,Poecilotriccus_fumifrons
Poecilotriccus latirostris,Poecilotriccus_latirostris
Poecilotriccus luluae,Poecilotriccus_luluae
Poecilotriccus plumbeiceps,Poecilotriccus_plumbeiceps
Poecilotriccus pulchellus,Poecilotriccus_pulchellus
Poecilotriccus ruficeps,Poecilotriccus_ruficeps
Poecilotriccus russatus,Poecilotriccus_russatus
Poecilotriccus senex,Poecilotriccus_senex
Poecilotriccus sylvia,Poecilotriccus_sylvia
Poeoptera femoralis,Poeoptera_femoralis
Poeoptera kenricki,Poeoptera_kenricki
Poeoptera lugubris,Poeoptera_lugubris
Pholia sharpii,Poeoptera_sharpii
Poeoptera stuhlmanni,Poeoptera_stuhlmanni
Poephila acuticauda,Poephila_acuticauda
Poephila cincta,Poephila_cincta
Poephila personata,Poephila_personata
Pogoniulus atroflavus,Pogoniulus_atroflavus
Pogoniulus bilineatus,Pogoniulus_bilineatus
Pogoniulus chrysoconus,Pogoniulus_chrysoconus
Pogoniulus coryphaea,Pogoniulus_coryphaeus
Pogoniulus leucomystax,Pogoniulus_leucomystax
Pogoniulus makawai,Pogoniulus_makawai
Pogoniulus pusillus,Pogoniulus_pusillus
Pogoniulus scolopaceus,Pogoniulus_scolopaceus
Pogoniulus simplex,Pogoniulus_simplex
Pogoniulus subsulphureus,Pogoniulus_subsulphureus
Pogonocichla stellata,Pogonocichla_stellata
Pogonornis macclounii,Pogonornis_macclounii
Pogonotriccus chapmani,Pogonotriccus_chapmani
Pogonotriccus eximius,Pogonotriccus_eximius
Pogonotriccus lanyoni,Pogonotriccus_lanyoni
Pogonotriccus ophthalmicus,Pogonotriccus_ophthalmicus
Pogonotriccus orbitalis,Pogonotriccus_orbitalis
Pogonotriccus poecilotis,Pogonotriccus_poecilotis
Pogonotriccus venezuelanus,Pogonotriccus_venezuelanus
Poicephalus crassus,Poicephalus_crassus
Poicephalus cryptoxanthus,Poicephalus_cryptoxanthus
Poicephalus flavifrons,Poicephalus_flavifrons
Poicephalus robustus,Poicephalus_fuscicollis
Poicephalus gulielmi,Poicephalus_gulielmi
Poicephalus meyeri,Poicephalus_meyeri
Poicephalus robustus,Poicephalus_robustus
Poicephalus rueppellii,Poicephalus_rueppellii
Poicephalus rufiventris,Poicephalus_rufiventris
Poicephalus senegalus,Poicephalus_senegalus
Polemaetus bellicosus,Polemaetus_bellicosus
Polihierax insignis,Polihierax_insignis
Polihierax semitorquatus,Polihierax_semitorquatus
Poliocephalus poliocephalus,Poliocephalus_poliocephalus
Poliocephalus rufopectus,Poliocephalus_rufopectus
Poliolais lopezi,Poliolais_lopesi
Polioptila albiloris,Polioptila_albiloris
Polioptila caerulea,Polioptila_caerulea
Polioptila californica,Polioptila_californica
Polioptila guianensis,Polioptila_clementsi
Polioptila dumicola,Polioptila_dumicola
Polioptila guianensis,Polioptila_facilis
Polioptila guianensis,Polioptila_guianensis
Polioptila lactea,Polioptila_lactea
Polioptila lembeyei,Polioptila_lembeyei
Polioptila melanura,Polioptila_melanura
Polioptila nigriceps,Polioptila_nigriceps
Polioptila guianensis,Polioptila_paraensis
Polioptila plumbea,Polioptila_plumbea
Polioptila maior,Polioptila_plumbea
Polioptila schistaceigula,Polioptila_schistaceigula
Polioxolmis rufipennis,Polioxolmis_rufipennis
Polyboroides radiatus,Polyboroides_radiatus
Polyboroides typus,Polyboroides_typus
Polyonymus caroli,Polyonymus_caroli
Polyplectron bicalcaratum,Polyplectron_bicalcaratum
Polyplectron chalcurum,Polyplectron_chalcurum
Polyplectron germaini,Polyplectron_germaini
Polyplectron inopinatum,Polyplectron_inopinatum
Polyplectron katsumatae,Polyplectron_katsumatae
Polyplectron malacense,Polyplectron_malacense
Polyplectron napoleonis,Polyplectron_napoleonis
Polyplectron schleiermacheri,Polyplectron_schleiermacheri
Polysticta stelleri,Polysticta_stelleri
Polystictus pectoralis,Polystictus_pectoralis
Polystictus superciliaris,Polystictus_superciliaris
Polytelis alexandrae,Polytelis_alexandrae
Polytelis anthopeplus,Polytelis_anthopeplus
Polytelis swainsonii,Polytelis_swainsonii
Polytmus guainumbi,Polytmus_guainumbi
Polytmus milleri,Polytmus_milleri
Polytmus theresiae,Polytmus_theresiae
Pomarea dimidiata,Pomarea_dimidiata
Pomarea fluxa,Pomarea_fluxa
Pomarea iphis,Pomarea_iphis
Pomarea mendozae,Pomarea_mendozae
Pomarea mira,Pomarea_mira
Pomarea nigra,Pomarea_nigra
Pomarea nukuhivae,Pomarea_nukuhivae
Pomarea pomarea,Pomarea_pomarea
Pomarea whitneyi,Pomarea_whitneyi
Erythrogenys erythrocnemis,Pomatorhinus_erythrocnemis
Erythrogenys erythrogenys,Pomatorhinus_erythrogenys
Pomatorhinus ferruginosus,Pomatorhinus_ferruginosus
Pomatorhinus phayrei,Pomatorhinus_ferruginosus
Erythrogenys gravivox,Pomatorhinus_gravivox
Pomatorhinus horsfieldii,Pomatorhinus_horsfieldii
Erythrogenys hypoleucos,Pomatorhinus_hypoleucos
Erythrogenys mcclellandi,Pomatorhinus_mcclellandi
Pomatorhinus melanurus,Pomatorhinus_melanurus
Pomatorhinus montanus,Pomatorhinus_montanus
Pomatorhinus musicus,Pomatorhinus_musicus
Pomatorhinus ochraceiceps,Pomatorhinus_ochraceiceps
Pomatorhinus ruficollis,Pomatorhinus_ruficollis
Pomatorhinus schisticeps,Pomatorhinus_schisticeps
Erythrogenys swinhoei,Pomatorhinus_swinhoei
Pomatostomus halli,Pomatostomus_halli
Pomatostomus ruficeps,Pomatostomus_ruficeps
Pomatostomus superciliosus,Pomatostomus_superciliosus
Pomatostomus temporalis,Pomatostomus_temporalis
Pooecetes gramineus,Pooecetes_gramineus
Microspingus alticola,Poospiza_alticola
Poospiza boliviana,Poospiza_boliviana
Microspingus cabanisi,Poospiza_cabanisi
Poospizopsis caesar,Poospiza_caesar
Microspingus cinereus,Poospiza_cinerea
Microspingus erythrophrys,Poospiza_erythrophrys
Poospiza hispaniolensis,Poospiza_hispaniolensis
Poospizopsis hypocondria,Poospiza_hypochondria
Microspingus lateralis,Poospiza_lateralis
Microspingus melanoleucus,Poospiza_melanoleuca
Poospiza nigrorufa,Poospiza_nigrorufa
Poospiza ornata,Poospiza_ornata
Poospiza rubecula,Poospiza_rubecula
Castanozoster thoracicus,Poospiza_thoracica
Microspingus torquatus,Poospiza_torquata
Microspingus pectoralis,Poospiza_torquata
Poospiza whitii,Poospiza_whitii
Porphyrio albus,Porphyrio_albus
Porphyrio alleni,Porphyrio_alleni
Porphyrio caerulescens,Porphyrio_caerulescens
Porphyrio flavirostris,Porphyrio_flavirostris
Porphyrio hochstetteri,Porphyrio_hochstetteri
Porphyrio kukwiedei,Porphyrio_kukwiedei
Porphyrio porphyrio,Porphyrio_madagascariensis
Porphyrio mantelli,Porphyrio_mantelli
Porphyrio martinicus,Porphyrio_martinicus
Porphyrio paepae,Porphyrio_paepae
Porphyrio porphyrio,Porphyrio_porphyrio
Porphyrolaema porphyrolaema,Porphyrolaema_porphyrolaema
Porphyrospiza caerulescens,Porphyrospiza_caerulescens
Porzana albicollis,Porzana_albicollis
Zapornia atra,Porzana_atra
Zapornia bicolor,Porzana_bicolor
Porzana carolina,Porzana_carolina
Amaurornis cinerea,Porzana_cinerea
Hapalocrex flaviventer,Porzana_flaviventer
Porzana fluminea,Porzana_fluminea
Zapornia fusca,Porzana_fusca
Zapornia parva,Porzana_parva
Zapornia paykullii,Porzana_paykullii
Porzana porzana,Porzana_porzana
Zapornia pusilla,Porzana_pusilla
Porzana spiloptera,Porzana_spiloptera
Zapornia tabuensis,Porzana_tabuensis
Premnoplex brunnescens,Premnoplex_brunnescens
Premnoplex tatei,Premnoplex_tatei
Premnoplex pariae,Premnoplex_tatei
Premnornis guttuliger,Premnornis_guttuligera
Primolius auricollis,Primolius_auricollis
Primolius couloni,Primolius_couloni
Primolius maracana,Primolius_maracana
Prinia atrogularis,Prinia_atrogularis
Prinia khasiana,Prinia_atrogularis
Prinia bairdii,Prinia_bairdii
Prinia buchanani,Prinia_buchanani
Laticilla burnesii,Prinia_burnesii
Laticilla cinerascens,Prinia_cinerascens
Prinia cinereocapilla,Prinia_cinereocapilla
Prinia crinigera,Prinia_crinigera
Prinia familiaris,Prinia_familiaris
Prinia flavicans,Prinia_flavicans
Prinia sonitans,Prinia_flaviventris
Prinia flaviventris,Prinia_flaviventris
Prinia fluviatilis,Prinia_fluviatilis
Prinia gracilis,Prinia_gracilis
Prinia hodgsonii,Prinia_hodgsonii
Prinia hypoxantha,Prinia_hypoxantha
Prinia inornata,Prinia_inornata
Prinia maculosa,Prinia_maculosa
Prinia bairdii,Prinia_melanops
Prinia molleri,Prinia_molleri
Prinia polychroa,Prinia_polychroa
Prinia rufescens,Prinia_rufescens
Prinia socialis,Prinia_socialis
Prinia somalica,Prinia_somalica
Prinia subflava,Prinia_subflava
Prinia superciliaris,Prinia_superciliaris
Prinia sylvatica,Prinia_sylvatica
Prioniturus discurus,Prioniturus_discurus
Prioniturus flavicans,Prioniturus_flavicans
Prioniturus luconensis,Prioniturus_luconensis
Prioniturus mada,Prioniturus_mada
Prioniturus mindorensis,Prioniturus_mindorensis
Prioniturus montanus,Prioniturus_montanus
Prioniturus platenae,Prioniturus_platenae
Prioniturus platurus,Prioniturus_platurus
Prioniturus verticalis,Prioniturus_verticalis
Prioniturus waterstradti,Prioniturus_waterstradti
Prionochilus maculatus,Prionochilus_maculatus
Prionochilus olivaceus,Prionochilus_olivaceus
Prionochilus percussus,Prionochilus_percussus
Prionochilus plateni,Prionochilus_plateni
Prionochilus thoracicus,Prionochilus_thoracicus
Prionochilus xanthopygius,Prionochilus_xanthopygius
Prionodura newtoniana,Prionodura_newtoniana
Prionops alberti,Prionops_alberti
Prionops caniceps,Prionops_caniceps
Prionops gabela,Prionops_gabela
Prionops plumatus,Prionops_plumatus
Prionops poliolophus,Prionops_poliolophus
Prionops retzii,Prionops_retzii
Prionops rufiventris,Prionops_rufiventris
Prionops scopifrons,Prionops_scopifrons
Temnotrogon roseigaster,Priotelus_roseigaster
Priotelus temnurus,Priotelus_temnurus
Probosciger aterrimus,Probosciger_aterrimus
Procellaria aequinoctialis,Procellaria_aequinoctialis
Procellaria cinerea,Procellaria_cinerea
Procellaria conspicillata,Procellaria_conspicillata
Procellaria parkinsoni,Procellaria_parkinsoni
Procellaria westlandica,Procellaria_westlandica
Procelsterna albivitta,Procelsterna_albivitta
Procelsterna cerulea,Procelsterna_cerulea
Procnias albus,Procnias_albus
Procnias averano,Procnias_averano
Procnias nudicollis,Procnias_nudicollis
Procnias tricarunculatus,Procnias_tricarunculatus
Prodotiscus insignis,Prodotiscus_insignis
Prodotiscus regulus,Prodotiscus_regulus
Prodotiscus zambesiae,Prodotiscus_zambesiae
Progne chalybea,Progne_chalybea
Progne cryptoleuca,Progne_cryptoleuca
Progne dominicensis,Progne_dominicensis
Progne elegans,Progne_elegans
Progne modesta,Progne_modesta
Progne murphyi,Progne_murphyi
Progne sinaloae,Progne_sinaloae
Progne subis,Progne_subis
Progne tapera,Progne_tapera
Promerops cafer,Promerops_cafer
Promerops gurneyi,Promerops_gurneyi
Prosobonia cancellata,Prosobonia_cancellata
Prosobonia ellisi,Prosobonia_ellisi
Prosobonia leucoptera,Prosobonia_leucoptera
Prosopeia personata,Prosopeia_personata
Prosopeia splendens,Prosopeia_splendens
Prosopeia tabuensis,Prosopeia_tabuensis
Prosthemadera novaeseelandiae,Prosthemadera_novaeseelandiae
Protonotaria citrea,Protonotaria_citrea
Prunella atrogularis,Prunella_atrogularis
Prunella collaris,Prunella_collaris
Prunella ocularis,Prunella_fagani
Prunella fulvescens,Prunella_fulvescens
Prunella himalayana,Prunella_himalayana
Prunella immaculata,Prunella_immaculata
Prunella koslowi,Prunella_koslowi
Prunella modularis,Prunella_modularis
Prunella montanella,Prunella_montanella
Prunella ocularis,Prunella_ocularis
Prunella rubeculoides,Prunella_rubeculoides
Prunella rubida,Prunella_rubida
Prunella strophiata,Prunella_strophiata
Psalidoprocne albiceps,Psalidoprocne_albiceps
Psalidoprocne fuliginosa,Psalidoprocne_fuliginosa
Psalidoprocne nitens,Psalidoprocne_nitens
Psalidoprocne obscura,Psalidoprocne_obscura
Psalidoprocne pristoptera,Psalidoprocne_pristoptera
Psaltria exilis,Psaltria_exilis
Psaltriparus minimus,Psaltriparus_minimus
Psarisomus dalhousiae,Psarisomus_dalhousiae
Psarocolius angustifrons,Psarocolius_angustifrons
Psarocolius oleagineus,Psarocolius_angustifrons
Psarocolius atrovirens,Psarocolius_atrovirens
Psarocolius yuracares,Psarocolius_bifasciatus
Psarocolius bifasciatus,Psarocolius_bifasciatus
Psarocolius cassini,Psarocolius_cassini
Psarocolius decumanus,Psarocolius_decumanus
Psarocolius guatimozinus,Psarocolius_guatimozinus
Psarocolius montezuma,Psarocolius_montezuma
Psarocolius viridis,Psarocolius_viridis
Psarocolius wagleri,Psarocolius_wagleri
Pselliophorus luteoviridis,Pselliophorus_luteoviridis
Pselliophorus tibialis,Pselliophorus_tibialis
Psephotellus pulcherrimus,Psephotellus_pulcherrimus
Psephotellus chrysopterygius,Psephotus_chrysopterygius
Psephotellus dissimilis,Psephotus_dissimilis
Psephotus haematonotus,Psephotus_haematonotus
Psephotellus varius,Psephotus_varius
Spizocorys fremantlii,Pseudalaemon_fremantlii
Chamaetylas choloensis,Pseudalethe_choloensis
Chamaetylas fuelleborni,Pseudalethe_fuelleborni
Chamaetylas poliocephala,Pseudalethe_poliocephala
Chamaetylas poliophrys,Pseudalethe_poliophrys
Pseudelaenia leucospodia,Pseudelaenia_leucospodia
Pseudeos fuscata,Pseudeos_fuscata
Pseudhirundo griseopyga,Pseudhirundo_griseopyga
Pseudibis davisoni,Pseudibis_davisoni
Thaumatibis gigantea,Pseudibis_gigantea
Pseudibis papillosa,Pseudibis_papillosa
Sylvia abyssinica,Pseudoalcippe_abyssinica
Sylvia atriceps,Pseudoalcippe_atriceps
Pseudobias wardi,Pseudobias_wardi
Pseudobulweria aterrima,Pseudobulweria_aterrima
Pseudobulweria becki,Pseudobulweria_becki
Pseudobulweria macgillivrayi,Pseudobulweria_macgillivrayi
Pseudobulweria rostrata,Pseudobulweria_rostrata
Pseudocalyptomena graueri,Pseudocalyptomena_graueri
Pseudochelidon eurystomina,Pseudochelidon_eurystomina
Eurochelidon sirintarae,Pseudochelidon_sirintarae
Pseudocolaptes boissonneauii,Pseudocolaptes_boissonneautii
Pseudocolaptes johnsoni,Pseudocolaptes_johnsoni
Pseudocolaptes lawrencii,Pseudocolaptes_lawrencii
Pseudocolopteryx acutipennis,Pseudocolopteryx_acutipennis
Pseudocolopteryx citreola,Pseudocolopteryx_citreola
Pseudocolopteryx dinelliana,Pseudocolopteryx_dinelliana
Pseudocolopteryx flaviventris,Pseudocolopteryx_flaviventris
Pseudocolopteryx sclateri,Pseudocolopteryx_sclateri
Pseudoleistes guirahuro,Pseudoleistes_guirahuro
Pseudoleistes virescens,Pseudoleistes_virescens
Pseudonestor xanthophrys,Pseudonestor_xanthophrys
Pseudonigrita arnaudi,Pseudonigrita_arnaudi
Pseudonigrita cabanisi,Pseudonigrita_cabanisi
Asio clamator,Pseudoscops_clamator
Pseudoscops grammicus,Pseudoscops_grammicus
