"Birdlife_Name","Jetz_Name"
"Spodiopsar cineraceus","Sturnus_cineraceus"
"Spodiopsar sericeus","Sturnus_sericeus"
"Spodiornis rusticus","Haplospiza_rustica"
"Sporathraupis cyanocephala","Thraupis_cyanocephala"
"Sporophila albogularis","Sporophila_albogularis"
"Sporophila americana","Sporophila_americana"
"Sporophila angolensis","Oryzoborus_angolensis"
"Sporophila ardesiaca","Sporophila_ardesiaca"
"Sporophila atrirostris","Oryzoborus_atrirostris"
"Sporophila beltoni","Sporophila_plumbea"
"Sporophila bouvreuil","Sporophila_bouvreuil"
"Sporophila bouvronides","Sporophila_bouvronides"
"Sporophila caerulescens","Sporophila_caerulescens"
"Sporophila castaneiventris","Sporophila_castaneiventris"
"Sporophila cinnamomea","Sporophila_cinnamomea"
"Sporophila collaris","Sporophila_collaris"
"Sporophila corvina","Sporophila_corvina"
"Sporophila crassirostris","Oryzoborus_crassirostris"
"Sporophila falcirostris","Sporophila_falcirostris"
"Sporophila fringilloides","Dolospingus_fringilloides"
"Sporophila frontalis","Sporophila_frontalis"
"Sporophila funerea","Oryzoborus_funereus"
"Sporophila hypochroma","Sporophila_hypochroma"
"Sporophila hypoxantha","Sporophila_hypoxantha"
"Sporophila iberaensis",NA
"Sporophila intermedia","Sporophila_intermedia"
"Sporophila leucoptera","Sporophila_leucoptera"
"Sporophila lineola","Sporophila_lineola"
"Sporophila luctuosa","Sporophila_luctuosa"
"Sporophila maximiliani","Oryzoborus_maximiliani"
"Sporophila melanogaster","Sporophila_melanogaster"
"Sporophila minuta","Sporophila_minuta"
"Sporophila morelleti","Sporophila_torqueola"
"Sporophila murallae","Sporophila_murallae"
"Sporophila nigricollis","Sporophila_nigricollis"
"Sporophila nigrorufa","Sporophila_nigrorufa"
"Sporophila nuttingi","Oryzoborus_nuttingi"
"Sporophila ophthalmica","Sporophila_corvina"
"Sporophila palustris","Sporophila_palustris"
"Sporophila peruviana","Sporophila_peruviana"
"Sporophila pileata","Sporophila_bouvreuil"
"Sporophila plumbea","Sporophila_plumbea"
"Sporophila ruficollis","Sporophila_ruficollis"
"Sporophila schistacea","Sporophila_schistacea"
"Sporophila simplex","Sporophila_simplex"
"Sporophila telasco","Sporophila_telasco"
"Sporophila torqueola","Sporophila_torqueola"
"Sporopipes frontalis","Sporopipes_frontalis"
"Sporopipes squamifrons","Sporopipes_squamifrons"
"Stachyris grammiceps","Stachyris_grammiceps"
"Stachyris herberti","Stachyris_herberti"
"Stachyris humei","Sphenocichla_humei"
"Stachyris leucotis","Stachyris_leucotis"
"Stachyris maculata","Stachyris_maculata"
"Stachyris nigriceps","Stachyris_nigriceps"
"Stachyris nigricollis","Stachyris_nigricollis"
"Stachyris nonggangensis","Stachyris_nonggangensis"
"Stachyris oglei","Stachyris_oglei"
"Stachyris poliocephala","Stachyris_poliocephala"
"Stachyris roberti","Sphenocichla_roberti"
"Stachyris strialata","Stachyris_striolata"
"Stachyris thoracica","Stachyris_thoracica"
"Stactolaema anchietae","Stactolaema_anchietae"
"Stactolaema leucogrammica","Stactolaema_leucotis"
"Stactolaema leucotis","Stactolaema_leucotis"
"Stactolaema whytii","Stactolaema_whytii"
"Stagonopleura bella","Stagonopleura_bella"
"Stagonopleura guttata","Stagonopleura_guttata"
"Stagonopleura oculata","Stagonopleura_oculata"
"Starnoenas cyanocephala","Starnoenas_cyanocephala"
"Steatornis caripensis","Steatornis_caripensis"
"Steganopus tricolor","Steganopus_tricolor"
"Stelgidillas gracilirostris","Andropadus_gracilirostris"
"Stelgidopteryx ridgwayi","Stelgidopteryx_serripennis"
"Stelgidopteryx ruficollis","Stelgidopteryx_ruficollis"
"Stelgidopteryx serripennis","Stelgidopteryx_serripennis"
"Stenostira scita","Stenostira_scita"
"Stephanoaetus coronatus","Stephanoaetus_coronatus"
"Stephanophorus diadematus","Stephanophorus_diadematus"
"Stephanoxis lalandi","Stephanoxis_lalandi"
"Stephanoxis loddigesii","Stephanoxis_lalandi"
"Stercorarius longicaudus","Stercorarius_longicaudus"
"Stercorarius parasiticus","Stercorarius_parasiticus"
"Stercorarius pomarinus","Stercorarius_pomarinus"
"Sterna acuticauda","Sterna_acuticauda"
"Sterna aurantia","Sterna_aurantia"
"Sterna dougallii","Sterna_dougallii"
"Sterna forsteri","Sterna_forsteri"
"Sterna hirundinacea","Sterna_hirundinacea"
"Sterna hirundo","Sterna_hirundo"
"Sterna paradisaea","Sterna_paradisaea"
"Sterna repressa","Sterna_repressa"
"Sterna striata","Sterna_striata"
"Sterna sumatrana","Sterna_sumatrana"
"Sterna trudeaui","Sterna_trudeaui"
"Sterna virgata","Sterna_virgata"
"Sterna vittata","Sterna_vittata"
"Sternoclyta cyanopectus","Sternoclyta_cyanopectus"
"Sternula albifrons","Sterna_albifrons"
"Sternula antillarum","Sterna_antillarum"
"Sternula balaenarum","Sterna_balaenarum"
"Sternula lorata","Sterna_lorata"
"Sternula nereis","Sterna_nereis"
"Sternula saundersi","Sterna_saundersi"
"Sternula superciliaris","Sterna_superciliaris"
"Sterrhoptilus capitalis","Stachyris_capitalis"
"Sterrhoptilus dennistouni","Stachyris_dennistouni"
"Sterrhoptilus nigrocapitatus","Stachyris_nigrocapitata"
"Stictonetta naevosa","Stictonetta_naevosa"
"Stigmatura bahiae","Stigmatura_napensis"
"Stigmatura budytoides","Stigmatura_budytoides"
"Stigmatura napensis","Stigmatura_napensis"
"Stiltia isabella","Stiltia_isabella"
"Stiphrornis erythrothorax","Stiphrornis_erythrothorax"
"Stiphrornis pyrrholaemus","Stiphrornis_erythrothorax"
"Stiphrornis xanthogaster","Stiphrornis_erythrothorax"
"Stipiturus malachurus","Stipiturus_malachurus"
"Stipiturus mallee","Stipiturus_mallee"
"Stipiturus ruficeps","Stipiturus_ruficeps"
"Stizorhina finschi","Stizorhina_finschi"
"Stizorhina fraseri","Stizorhina_fraseri"
"Stomiopera flava","Lichenostomus_flavus"
"Stomiopera unicolor","Lichenostomus_unicolor"
"Strepera fuliginosa","Strepera_fuliginosa"
"Strepera graculina","Strepera_graculina"
"Strepera versicolor","Strepera_versicolor"
"Streptocitta albertinae","Streptocitta_albertinae"
"Streptocitta albicollis","Streptocitta_albicollis"
"Streptocitta torquata","Streptocitta_albicollis"
"Streptopelia bitorquata","Streptopelia_bitorquata"
"Streptopelia capicola","Streptopelia_capicola"
"Streptopelia decaocto","Streptopelia_decaocto"
"Streptopelia decipiens","Streptopelia_decipiens"
"Streptopelia dusumieri","Streptopelia_bitorquata"
"Streptopelia hypopyrrha","Streptopelia_hypopyrrha"
"Streptopelia lugens","Streptopelia_lugens"
"Streptopelia orientalis","Streptopelia_orientalis"
"Streptopelia reichenowi","Streptopelia_reichenowi"
"Streptopelia roseogrisea","Streptopelia_roseogrisea"
"Streptopelia semitorquata","Streptopelia_semitorquata"
"Streptopelia tranquebarica","Streptopelia_tranquebarica"
"Streptopelia turtur","Streptopelia_turtur"
"Streptopelia vinacea","Streptopelia_vinacea"
"Streptopelia xanthocycla","Streptopelia_decaocto"
"Streptoprocne biscutata","Streptoprocne_biscutata"
"Streptoprocne phelpsi","Streptoprocne_phelpsi"
"Streptoprocne rutila","Streptoprocne_rutila"
"Streptoprocne semicollaris","Streptoprocne_semicollaris"
"Streptoprocne zonaris","Streptoprocne_zonaris"
"Stresemannia bougainvillei","Stresemannia_bougainvillei"
"Strigops habroptila","Strigops_habroptila"
"Strix aluco","Strix_aluco"
"Strix butleri","Strix_butleri"
"Strix chacoensis","Strix_chacoensis"
"Strix fulvescens","Strix_fulvescens"
"Strix hadorami","Strix_butleri"
"Strix hylophila","Strix_hylophila"
"Strix leptogrammica","Strix_leptogrammica"
"Strix nebulosa","Strix_nebulosa"
"Strix nivicolum","Strix_aluco"
"Strix occidentalis","Strix_occidentalis"
"Strix ocellata","Strix_ocellata"
"Strix rufipes","Strix_rufipes"
"Strix seloputo","Strix_seloputo"
"Strix uralensis","Strix_uralensis"
"Strix varia","Strix_varia"
"Strix woodfordii","Strix_woodfordii"
"Struthidea cinerea","Struthidea_cinerea"
"Struthio camelus","Struthio_camelus"
"Struthio molybdophanes","Struthio_camelus"
"Sturnella magna","Sturnella_magna"
"Sturnella neglecta","Sturnella_neglecta"
"Sturnia erythropygia","Sturnus_erythropygius"
"Sturnia malabarica","Sturnus_malabaricus"
"Sturnia pagodarum","Sturnus_pagodarum"
"Sturnia sinensis","Sturnus_sinensis"
"Sturnornis albofrontatus","Sturnus_albofrontatus"
"Sturnus unicolor","Sturnus_unicolor"
"Sturnus vulgaris","Sturnus_vulgaris"
"Sublegatus arenarum","Sublegatus_arenarum"
"Sublegatus modestus","Sublegatus_modestus"
"Sublegatus obscurior","Sublegatus_obscurior"
"Sugomel nigrum","Certhionyx_niger"
"Suiriri suiriri","Suiriri_suiriri"
"Sula dactylatra","Sula_dactylatra"
"Sula granti","Sula_granti"
"Sula leucogaster","Sula_leucogaster"
"Sula nebouxii","Sula_nebouxii"
"Sula sula","Sula_sula"
"Sula variegata","Sula_variegata"
"Surnia ulula","Surnia_ulula"
"Surniculus dicruroides","Surniculus_lugubris"
"Surniculus lugubris","Surniculus_lugubris"
"Surniculus musschenbroeki","Surniculus_lugubris"
"Surniculus velutinus","Surniculus_velutinus"
"Suthora fulvifrons","Paradoxornis_fulvifrons"
"Suthora nipalensis","Paradoxornis_nipalensis"
"Suthora verreauxi","Paradoxornis_verreauxi"
"Swynnertonia swynnertoni","Swynnertonia_swynnertoni"
"Sylvia abyssinica","Pseudoalcippe_abyssinica"
"Sylvia atricapilla","Sylvia_atricapilla"
"Sylvia atriceps","Pseudoalcippe_abyssinica"
"Sylvia balearica","Sylvia_sarda"
"Sylvia boehmi","Sylvia_boehmi"
"Sylvia borin","Sylvia_borin"
"Sylvia buryi","Sylvia_buryi"
"Sylvia cantillans","Sylvia_cantillans"
"Sylvia communis","Sylvia_communis"
"Sylvia conspicillata","Sylvia_conspicillata"
"Sylvia crassirostris","Sylvia_hortensis"
"Sylvia curruca","Sylvia_curruca"
"Sylvia deserti","Sylvia_nana"
"Sylvia deserticola","Sylvia_deserticola"
"Sylvia dohrni","Horizorhinus_dohrni"
"Sylvia hortensis","Sylvia_hortensis"
"Sylvia layardi","Sylvia_layardi"
"Sylvia leucomelaena","Sylvia_leucomelaena"
"Sylvia lugens","Sylvia_lugens"
"Sylvia melanocephala","Sylvia_melanocephala"
"Sylvia melanothorax","Sylvia_melanothorax"
"Sylvia mystacea","Sylvia_mystacea"
"Sylvia nana","Sylvia_nana"
"Sylvia nigricapillus","Lioptilus_nigricapillus"
"Sylvia nisoria","Sylvia_nisoria"
"Sylvia ruppeli","Sylvia_rueppelli"
"Sylvia sarda","Sylvia_sarda"
"Sylvia subalpina","Sylvia_cantillans"
"Sylvia subcoerulea","Sylvia_subcaerulea"
"Sylvia undata","Sylvia_undata"
"Sylvietta brachyura","Sylvietta_brachyura"
"Sylvietta chapini","Sylvietta_leucophrys"
"Sylvietta denti","Sylvietta_denti"
"Sylvietta isabellina","Sylvietta_isabellina"
"Sylvietta leucophrys","Sylvietta_leucophrys"
"Sylvietta leucopsis","Sylvietta_brachyura"
"Sylvietta philippae","Sylvietta_philippae"
"Sylvietta rufescens","Sylvietta_rufescens"
"Sylvietta ruficapilla","Sylvietta_ruficapilla"
"Sylvietta virens","Sylvietta_virens"
"Sylvietta whytii","Sylvietta_whytii"
"Sylviorthorhynchus desmurii","Sylviorthorhynchus_desmursii"
"Sylviorthorhynchus yanacensis","Leptasthenura_yanacensis"
"Sylviparus modestus","Sylviparus_modestus"
"Syma megarhyncha","Syma_megarhyncha"
"Syma torotoro","Syma_torotoro"
"Symposiachrus ateralbus","Monarcha_verticalis"
"Symposiachrus axillaris","Monarcha_axillaris"
"Symposiachrus barbatus","Monarcha_barbatus"
"Symposiachrus boanensis","Monarcha_boanensis"
"Symposiachrus brehmii","Monarcha_brehmii"
"Symposiachrus browni","Monarcha_browni"
"Symposiachrus everetti","Monarcha_everetti"
"Symposiachrus guttula","Monarcha_guttula"
"Symposiachrus infelix","Monarcha_infelix"
"Symposiachrus julianae","Monarcha_julianae"
"Symposiachrus leucurus","Monarcha_leucurus"
"Symposiachrus loricatus","Monarcha_loricatus"
"Symposiachrus malaitae","Monarcha_barbatus"
"Symposiachrus manadensis","Monarcha_manadensis"
"Symposiachrus menckei","Monarcha_menckei"
"Symposiachrus mundus","Monarcha_mundus"
"Symposiachrus rubiensis","Monarcha_rubiensis"
"Symposiachrus sacerdotum","Monarcha_sacerdotum"
"Symposiachrus trivirgatus","Monarcha_trivirgatus"
"Symposiachrus verticalis","Monarcha_verticalis"
"Symposiachrus vidua","Monarcha_viduus"
"Synallaxis albescens","Synallaxis_albescens"
"Synallaxis albigularis","Synallaxis_albigularis"
"Synallaxis albilora","Synallaxis_albilora"
"Synallaxis azarae","Synallaxis_azarae"
"Synallaxis beverlyae",NA
"Synallaxis brachyura","Synallaxis_brachyura"
"Synallaxis cabanisi","Synallaxis_cabanisi"
"Synallaxis candei","Synallaxis_candei"
"Synallaxis castanea","Synallaxis_castanea"
"Synallaxis cherriei","Synallaxis_cherriei"
"Synallaxis chinchipensis","Synallaxis_stictothorax"
"Synallaxis cinerascens","Synallaxis_cinerascens"
"Synallaxis cinerea","Synallaxis_whitneyi"
"Synallaxis cinnamomea","Synallaxis_cinnamomea"
"Synallaxis courseni","Synallaxis_courseni"
"Synallaxis erythrothorax","Synallaxis_erythrothorax"
"Synallaxis frontalis","Synallaxis_frontalis"
"Synallaxis fuscorufa","Synallaxis_fuscorufa"
"Synallaxis gujanensis","Synallaxis_gujanensis"
"Synallaxis hellmayri","Gyalophylax_hellmayri"
"Synallaxis hypochondriaca","Siptornopsis_hypochondriaca"
"Synallaxis hypospodia","Synallaxis_hypospodia"
"Synallaxis infuscata","Synallaxis_infuscata"
"Synallaxis kollari","Synallaxis_kollari"
"Synallaxis macconnelli","Synallaxis_macconnelli"
"Synallaxis maranonica","Synallaxis_maranonica"
"Synallaxis moesta","Synallaxis_moesta"
"Synallaxis ruficapilla","Synallaxis_ruficapilla"
"Synallaxis rutilans","Synallaxis_rutilans"
"Synallaxis scutata","Synallaxis_scutata"
"Synallaxis simoni","Synallaxis_albilora"
"Synallaxis spixi","Synallaxis_spixi"
"Synallaxis stictothorax","Synallaxis_stictothorax"
"Synallaxis subpudica","Synallaxis_subpudica"
"Synallaxis tithys","Synallaxis_tithys"
"Synallaxis unirufa","Synallaxis_unirufa"
"Synallaxis zimmeri","Synallaxis_zimmeri"
"Syndactyla dimidiata","Syndactyla_dimidiata"
"Syndactyla guttulata","Syndactyla_guttulata"
"Syndactyla roraimae","Syndactyla_roraimae"
"Syndactyla ruficollis","Syndactyla_ruficollis"
"Syndactyla rufosuperciliata","Syndactyla_rufosuperciliata"
"Syndactyla striata","Simoxenops_striatus"
"Syndactyla subalaris","Syndactyla_subalaris"
"Syndactyla ucayalae","Simoxenops_ucayalae"
"Synoicus adansonii","Coturnix_chinensis"
"Synoicus chinensis","Coturnix_chinensis"
"Synoicus ypsilophorus","Coturnix_ypsilophora"
"Synthliboramphus antiquus","Synthliboramphus_antiquus"
"Synthliboramphus craveri","Synthliboramphus_craveri"
"Synthliboramphus hypoleucus","Synthliboramphus_hypoleucus"
"Synthliboramphus scrippsi","Synthliboramphus_hypoleucus"
"Synthliboramphus wumizusume","Synthliboramphus_wumizusume"
"Sypheotides indicus","Sypheotides_indicus"
"Syrigma sibilatrix","Syrigma_sibilatrix"
"Syrmaticus ellioti","Syrmaticus_ellioti"
"Syrmaticus humiae","Syrmaticus_humiae"
"Syrmaticus mikado","Syrmaticus_mikado"
"Syrmaticus reevesii","Syrmaticus_reevesii"
"Syrmaticus soemmerringii","Syrmaticus_soemmerringii"
"Syrrhaptes paradoxus","Syrrhaptes_paradoxus"
"Syrrhaptes tibetanus","Syrrhaptes_tibetanus"
"Systellura decussata","Caprimulgus_longirostris"
"Systellura longirostris","Caprimulgus_longirostris"
"Systellura roraimae","Caprimulgus_longirostris"
"Taccocua leschenaultii","Phaenicophaeus_leschenaultii"
"Tachornis furcata","Tachornis_furcata"
"Tachornis phoenicobia","Tachornis_phoenicobia"
"Tachornis squamata","Tachornis_squamata"
"Tachuris rubrigastra","Tachuris_rubrigastra"
"Tachybaptus dominicus","Tachybaptus_dominicus"
"Tachybaptus novaehollandiae","Tachybaptus_novaehollandiae"
"Tachybaptus pelzelnii","Tachybaptus_pelzelnii"
"Tachybaptus ruficollis","Tachybaptus_ruficollis"
"Tachybaptus rufolavatus","Tachybaptus_ruficollis"
"Tachycineta albilinea","Tachycineta_albilinea"
"Tachycineta albiventer","Tachycineta_albiventer"
"Tachycineta bicolor","Tachycineta_bicolor"
"Tachycineta cyaneoviridis","Tachycineta_cyaneoviridis"
"Tachycineta euchrysea","Tachycineta_euchrysea"
"Tachycineta leucorrhoa","Tachycineta_leucorrhoa"
"Tachycineta meyeni","Tachycineta_meyeni"
"Tachycineta stolzmanni","Tachycineta_stolzmanni"
"Tachycineta thalassina","Tachycineta_thalassina"
"Tachyeres brachypterus","Tachyeres_brachypterus"
"Tachyeres leucocephalus","Tachyeres_leucocephalus"
"Tachyeres patachonicus","Tachyeres_patachonicus"
"Tachyeres pteneres","Tachyeres_pteneres"
"Tachymarptis aequatorialis","Tachymarptis_aequatorialis"
"Tachymarptis melba","Tachymarptis_melba"
"Tachyphonus coronatus","Tachyphonus_coronatus"
"Tachyphonus phoenicius","Tachyphonus_phoenicius"
"Tachyphonus rufus","Tachyphonus_rufus"
"Tadorna cana","Tadorna_cana"
"Tadorna cristata",NA
"Tadorna ferruginea","Tadorna_ferruginea"
"Tadorna tadorna","Tadorna_tadorna"
"Tadorna tadornoides","Tadorna_tadornoides"
"Tadorna variegata","Tadorna_variegata"
"Taeniopygia bichenovii","Taeniopygia_bichenovii"
"Taeniopygia castanotis","Taeniopygia_guttata"
"Taeniopygia guttata","Taeniopygia_guttata"
"Taeniotriccus andrei","Taeniotriccus_andrei"
"Talegalla cuvieri","Talegalla_cuvieri"
"Talegalla fuscirostris","Talegalla_fuscirostris"
"Talegalla jobiensis","Talegalla_jobiensis"
"Tangara abbas","Thraupis_abbas"
"Tangara argentea","Tangara_cyanoptera"
"Tangara argyrofenges","Tangara_argyrofenges"
"Tangara arthus","Tangara_arthus"
"Tangara atrocoerulea","Tangara_vassorii"
"Tangara aurulenta","Tangara_arthus"
"Tangara brasiliensis","Tangara_mexicana"
"Tangara cabanisi","Tangara_cabanisi"
"Tangara callophrys","Tangara_callophrys"
"Tangara cayana","Tangara_cayana"
"Tangara chilensis","Tangara_chilensis"
"Tangara chrysotis","Tangara_chrysotis"
"Tangara cucullata","Tangara_cucullata"
"Tangara cyanicollis","Tangara_cyanicollis"
"Tangara cyanocephala","Tangara_cyanocephala"
"Tangara cyanomelas","Tangara_velia"
"Tangara cyanoptera","Thraupis_cyanoptera"
"Tangara cyanotis","Tangara_cyanotis"
"Tangara cyanoventris","Tangara_cyanoventris"
"Tangara desmaresti","Tangara_desmaresti"
"Tangara dowii","Tangara_dowii"
"Tangara episcopus","Thraupis_episcopus"
"Tangara fastuosa","Tangara_fastuosa"
"Tangara flava","Tangara_cayana"
"Tangara florida","Tangara_florida"
"Tangara fucosa","Tangara_fucosa"
"Tangara fulvicervix","Tangara_ruficervix"
"Tangara glaucocolpa","Thraupis_glaucocolpa"
"Tangara guttata","Tangara_guttata"
"Tangara gyrola","Tangara_gyrola"
"Tangara heinei","Tangara_heinei"
"Tangara icterocephala","Tangara_icterocephala"
"Tangara inornata","Tangara_inornata"
"Tangara johannae","Tangara_johannae"
"Tangara labradorides","Tangara_labradorides"
"Tangara larvata","Tangara_larvata"
"Tangara lavinia","Tangara_lavinia"
"Tangara lunigera","Tangara_parzudakii"
"Tangara mexicana","Tangara_mexicana"
"Tangara meyerdeschauenseei","Tangara_meyerdeschauenseei"
"Tangara nigrocincta","Tangara_nigrocincta"
"Tangara nigroviridis","Tangara_nigroviridis"
"Tangara ornata","Thraupis_ornata"
"Tangara palmarum","Thraupis_palmarum"
"Tangara palmeri","Tangara_palmeri"
"Tangara parzudakii","Tangara_parzudakii"
"Tangara peruviana","Tangara_peruviana"
"Tangara phillipsi","Tangara_phillipsi"
"Tangara preciosa","Tangara_preciosa"
"Tangara punctata","Tangara_punctata"
"Tangara ruficervix","Tangara_ruficervix"
"Tangara rufigenis","Tangara_rufigenis"
"Tangara rufigula","Tangara_rufigula"
"Tangara sayaca","Thraupis_sayaca"
"Tangara schrankii","Tangara_schrankii"
"Tangara seledon","Tangara_seledon"
"Tangara varia","Tangara_varia"
"Tangara vassorii","Tangara_vassorii"
"Tangara velia","Tangara_velia"
"Tangara versicolor","Tangara_cucullata"
"Tangara viridicollis","Tangara_viridicollis"
"Tangara vitriolina","Tangara_vitriolina"
"Tangara whitelyi","Tangara_cyanoptera"
"Tangara xanthocephala","Tangara_xanthocephala"
"Tangara xanthogastra","Tangara_xanthogastra"
"Tanygnathus gramineus","Tanygnathus_gramineus"
"Tanygnathus lucionensis","Tanygnathus_lucionensis"
"Tanygnathus megalorynchos","Tanygnathus_megalorynchos"
"Tanygnathus sumatranus","Tanygnathus_sumatranus"
"Tanysiptera carolinae","Tanysiptera_carolinae"
"Tanysiptera danae","Tanysiptera_danae"
"Tanysiptera ellioti","Tanysiptera_ellioti"
"Tanysiptera galatea","Tanysiptera_galatea"
"Tanysiptera hydrocharis","Tanysiptera_hydrocharis"
"Tanysiptera nigriceps","Tanysiptera_sylvia"
"Tanysiptera nympha","Tanysiptera_nympha"
"Tanysiptera riedelii","Tanysiptera_riedelii"
"Tanysiptera sylvia","Tanysiptera_sylvia"
"Taoniscus nanus","Taoniscus_nanus"
"Tapera naevia","Tapera_naevia"
"Taphrolesbia griseiventris","Taphrolesbia_griseiventris"
"Taphrospilus hypostictus","Taphrospilus_hypostictus"
"Taraba major","Taraba_major"
"Tarphonomus certhioides","Tarphonomus_certhioides"
"Tarphonomus harterti","Tarphonomus_harterti"
"Tarsiger chrysaeus","Tarsiger_chrysaeus"
"Tarsiger cyanurus","Tarsiger_cyanurus"
"Tarsiger hyperythrus","Tarsiger_hyperythrus"
"Tarsiger indicus","Tarsiger_indicus"
"Tarsiger johnstoniae","Tarsiger_johnstoniae"
"Tarsiger rufilatus","Tarsiger_cyanurus"
"Tauraco bannermani","Tauraco_bannermani"
"Tauraco corythaix","Tauraco_corythaix"
"Tauraco erythrolophus","Tauraco_erythrolophus"
"Tauraco fischeri","Tauraco_fischeri"
"Tauraco hartlaubi","Tauraco_hartlaubi"
"Tauraco leucolophus","Tauraco_leucolophus"
"Tauraco leucotis","Tauraco_leucotis"
"Tauraco livingstonii","Tauraco_livingstonii"
"Tauraco macrorhynchus","Tauraco_macrorhynchus"
"Tauraco persa","Tauraco_persa"
"Tauraco ruspolii","Tauraco_ruspolii"
"Tauraco schalowi","Tauraco_schalowi"
"Tauraco schuettii","Tauraco_schuetti"
"Tchagra australis","Tchagra_australis"
"Tchagra jamesi","Tchagra_jamesi"
"Tchagra senegalus","Tchagra_senegalus"
"Tchagra tchagra","Tchagra_tchagra"
"Telacanthura melanopygia","Telacanthura_melanopygia"
"Telacanthura ussheri","Telacanthura_ussheri"
"Teledromas fuscus","Teledromas_fuscus"
"Telespiza cantans","Telespiza_cantans"
"Telespiza ultima","Telespiza_ultima"
"Telophorus dohertyi","Telophorus_dohertyi"
"Telophorus viridis","Telophorus_viridis"
"Telophorus zeylonus","Telophorus_zeylonus"
"Temnotrogon roseigaster","Priotelus_roseigaster"
"Temnurus temnurus","Temnurus_temnurus"
"Tephrodornis affinis","Tephrodornis_pondicerianus"
"Tephrodornis pondicerianus","Tephrodornis_pondicerianus"
"Tephrodornis sylvicola","Tephrodornis_gularis"
"Tephrodornis virgatus","Tephrodornis_gularis"
"Tephrophilus wetmorei","Buthraupis_wetmorei"
"Tephrozosterops stalkeri","Tephrozosterops_stalkeri"
"Terathopius ecaudatus","Terathopius_ecaudatus"
"Terenotriccus erythrurus","Terenotriccus_erythrurus"
"Terenura maculata","Terenura_maculata"
"Terenura sicki","Terenura_sicki"
"Teretistris fernandinae","Teretistris_fernandinae"
"Teretistris fornsi","Teretistris_fornsi"
"Terpsiphone affinis","Terpsiphone_paradisi"
"Terpsiphone atrocaudata","Terpsiphone_atrocaudata"
"Terpsiphone atrochalybeia","Terpsiphone_atrochalybeia"
"Terpsiphone batesi","Terpsiphone_rufocinerea"
"Terpsiphone bedfordi","Terpsiphone_bedfordi"
"Terpsiphone bourbonnensis","Terpsiphone_bourbonnensis"
"Terpsiphone cinnamomea","Terpsiphone_cinnamomea"
"Terpsiphone corvina","Terpsiphone_corvina"
"Terpsiphone cyanescens","Terpsiphone_cyanescens"
"Terpsiphone floris","Terpsiphone_paradisi"
"Terpsiphone incei","Terpsiphone_paradisi"
"Terpsiphone mutata","Terpsiphone_mutata"
"Terpsiphone paradisi","Terpsiphone_paradisi"
"Terpsiphone rufiventer","Terpsiphone_rufiventer"
"Terpsiphone rufocinerea","Terpsiphone_rufocinerea"
"Terpsiphone unirufa","Terpsiphone_cinnamomea"
"Terpsiphone viridis","Terpsiphone_viridis"
"Tersina viridis","Tersina_viridis"
"Tesia cyaniventer","Tesia_cyaniventer"
"Tesia everetti","Tesia_everetti"
"Tesia olivea","Tesia_olivea"
"Tesia superciliaris","Tesia_superciliaris"
"Tetrao urogalloides","Tetrao_parvirostris"
"Tetrao urogallus","Tetrao_urogallus"
"Tetraogallus altaicus","Tetraogallus_altaicus"
"Tetraogallus caspius","Tetraogallus_caspius"
"Tetraogallus caucasicus","Tetraogallus_caucasicus"
"Tetraogallus himalayensis","Tetraogallus_himalayensis"
"Tetraogallus tibetanus","Tetraogallus_tibetanus"
"Tetraophasis obscurus","Tetraophasis_obscurus"
"Tetraophasis szechenyii","Tetraophasis_szechenyii"
"Tetrax tetrax","Tetrax_tetrax"
"Thalassarche bulleri","Thalassarche_bulleri"
"Thalassarche carteri","Thalassarche_carteri"
"Thalassarche cauta","Thalassarche_cauta"
"Thalassarche chlororhynchos","Thalassarche_chlororhynchos"
"Thalassarche chrysostoma","Thalassarche_chrysostoma"
"Thalassarche eremita","Thalassarche_eremita"
"Thalassarche impavida","Thalassarche_impavida"
"Thalassarche melanophris","Thalassarche_melanophrys"
"Thalassarche salvini","Thalassarche_salvini"
"Thalassarche steadi","Thalassarche_steadi"
"Thalasseus bengalensis","Sterna_bengalensis"
"Thalasseus bergii","Sterna_bergii"
"Thalasseus bernsteini","Sterna_bernsteini"
"Thalasseus elegans","Sterna_elegans"
"Thalasseus maximus","Sterna_maxima"
"Thalasseus sandvicensis","Sterna_sandvicensis"
"Thalassoica antarctica","Thalassoica_antarctica"
"Thalassornis leuconotus","Thalassornis_leuconotus"
"Thalurania colombica","Thalurania_colombica"
"Thalurania furcata","Thalurania_furcata"
"Thalurania glaucopis","Thalurania_glaucopis"
"Thalurania ridgwayi","Thalurania_ridgwayi"
"Thalurania watertonii","Thalurania_watertonii"
"Thamnistes aequatorialis","Thamnistes_anabatinus"
"Thamnistes anabatinus","Thamnistes_anabatinus"
"Thamnolaea cinnamomeiventris","Myrmecocichla_cinnamomeiventris"
"Thamnomanes ardesiacus","Thamnomanes_ardesiacus"
"Thamnomanes caesius","Thamnomanes_caesius"
"Thamnomanes saturninus","Thamnomanes_saturninus"
"Thamnomanes schistogynus","Thamnomanes_schistogynus"
"Thamnophilus aethiops","Thamnophilus_aethiops"
"Thamnophilus amazonicus","Thamnophilus_amazonicus"
"Thamnophilus ambiguus","Thamnophilus_ambiguus"
"Thamnophilus aroyae","Thamnophilus_aroyae"
"Thamnophilus atrinucha","Thamnophilus_atrinucha"
