"Jetz_Name","Body_mass","Latitude_mean","Beak"
"Oriolus_traillii",73.66,21.84,30.9159691790324
"Oriolus_xanthonotus",45,1.85,25.0221284537651
"Oriolus_xanthornus",56.3,18.05,29.3450562881156
"Oriturus_superciliosus",41.4,22.89,17.4131087352391
"Ornithion_brunneicapillus",7.1,6.51,9.66534233479761
"Ornithion_inerme",7,-4.6,9.07428207724472
"Ornithion_semiflavum",6.6,15.1,8.45237424615771
"Pitohui_cristatus",79,-6.6,25.6842259497382
"Haplochelidon_andecola",17,-16.28,10.3072780254036
"Notiochelidon_flavipes",9.8,-5.87,7.08331611295231
"Notiochelidon_murina",11.7,-5.07,9.46933081648367
"Ortalis_guttata",547.72,-7.81,26.8154677854385
"Ortalis_canicollis",539,-23.3,24.6332942719274
"Ortalis_cinereiceps",493,10.09,26.2603920099773
"Ortalis_erythroptera",632,-1.46,32.2650237737223
"Ortalis_garrula",532,8.98,28.8946028313134
"Ortalis_leucogastra",495.82,13.89,30.6925594578907
"Ortalis_motmot",520,1.26,29.9057428984476
"Ortalis_poliocephala",760,18.07,33.1488910452798
"Ortalis_ruficauda",586.24,9.52,30.6759295947384
"Ortalis_superciliaris",578.6,-3.51,23.2710672385858
"Ortalis_vetula",562.6,18.85,28.5252118974142
"Ortalis_wagleri",833.99,24.84,31.0657026000787
"Orthogonys_chloricterus",40,-23.39,23.9774604879022
"Orthonyx_novaeguineae",58.06,NA,15.5050799870212
"Orthonyx_spaldingii",149.91,-17.51,22.6934387518652
"Orthonyx_temminckii",58.06,-18.05,15.0629112111272
"Orthopsittaca_manilata",372,-5.87,30.3419604483749
"Orthorhyncus_cristatus",3.02,16.27,15.2720753275976
"Orthotomus_atrogularis",7.68,10.18,15.3268434753977
"Orthotomus_castaneiceps",12.84,14.96,17.6637436188757
"Orthotomus_cinereiceps",9,7.6,16.6907556102425
"Orthotomus_derbianus",10.7,13.86,17.4270947176963
"Orthotomus_frontalis",7.98,9.05,16.4195875165947
"Orthotomus_nigriceps",9.8,7.78,16.4112995290458
"Orthotomus_ruficeps",8.1,1.46,15.6231861395482
"Orthotomus_samarensis",8.93,10.96,16.0459776741918
"Orthotomus_sepium",8.4,-7.36,14.8273244794831
"Orthotomus_sericeus",10.8,2.5,17.5917640405575
"Orthotomus_sutorius",7.5,19.64,15.0742210195684
"Ortygospiza_atricollis",10.6,-6.79,10.1561646694946
"Ortyxelos_meiffrenii",17.6,12.27,10.0283185267542
"Otidiphaps_nobilis",499.99,-6.71,30.4783280473202
"Otis_tarda",6759.92,47.46,62.134986076979
"Turdus_mupinensis",62.54,31.1,22.9604674566304
"Otus_alfredi",123.28,NA,20.5194120868109
"Otus_alius",123.28,NA,NA
"Otus_angelinae",82.2,-7.4,NA
"Otus_bakkamoena",146.3,23.79,20.3219990134761
"Otus_balli",123.28,12.06,19.4891447341109
"Otus_beccarii",165,NA,NA
"Otus_brookii",123.28,1.13,24.6666274455376
"Otus_brucei",84.35,36.54,16.9328028745484
"Otus_capnodes",119,NA,22.0195630854461
"Otus_collari",81.91,NA,19.7926138459705
"Otus_scops",92,21.49,NA
"Otus_elegans",124,25.28,20.5983319633136
"Otus_enganensis",104.88,NA,23.9961025569588
"Otus_megalotis",178.4,11.75,25.3724379305262
"Otus_senegalensis",67,NA,17.2664496597834
"Otus_fuliginosus",123.28,9.8,22.8122173388023
"Mimizuku_gurneyi",253,8.6,34.5361079775076
"Otus_hartlaubi",79,0,NA
"Otus_icterorhynchus",73.29,3.48,18.7264697962441
"Otus_insularis",123.28,NA,23.9886525009759
"Otus_ireneae",50.3,-3.41,14.3147797304632
"Otus_magicus",165,-3.18,21.0334422222804
"Otus_lempiji",142.33,NA,25.294603362761
"Otus_lettia",142.33,NA,21.5759221423529
"Otus_longicornis",82.87,16.24,19.0433055431582
"Otus_manadensis",88.3,-1.8,18.5732629029973
"Otus_mantananensis",106,8.98,22.1059689801652
"Otus_mayottensis",101,NA,24.500758154407
"Otus_mentawi",123.28,-2.11,22.1584069006611
"Otus_mindorensis",123.28,12.97,16.8857464828994
"Otus_mirus",61.32,7.62,NA
"Otus_moheliensis",104.97,NA,23.7493592985867
"Otus_pauliani",69.49,-11.42,29.5477607481647
"Otus_pembaensis",123.28,NA,20.8880948699545
"Otus_rufescens",76.54,0.22,24.9196903169621
"Otus_rutilus",101,-18.48,20.2365022255108
"Otus_sagittatus",122.64,9.69,22.8108489657287
"Otus_semitorques",121.53,NA,22.716913864525
"Otus_siaoensis",165,NA,NA
"Otus_silvicola",123.28,-8.44,29.6839742212091
"Otus_spilocephalus",67.5,16.68,18.0142403788399
"Otus_sunia",78.09,NA,18.1512551944703
"Otus_thilohoffmanni",110.2,NA,19.1570980069693
"Otus_umbra",95,2.65,22.326679919241
"Oxylabes_madagascariensis",23.3,-18.99,16.7623873237614
"Oxypogon_guerinii",4.8,6.87,14.6355039293839
"Oxyruncus_cristatus",42,-9,14.2163745906892
"Oxyura_australis",798,-31.92,44.6892458174843
"Oxyura_jamaicensis",608.15,39.49,50.1838536034338
"Oxyura_leucocephala",661.09,45.59,47.5743494126946
"Oxyura_maccoa",674,-11.89,45.2891932116095
"Oxyura_vittata",642.68,-36.83,43.5985843765177
"Pachycare_flavogriseum",16.2,-6.73,15.5898349805642
"Pachycephala_albiventris",21.1,16.01,15.8411226842143
"Pachycephala_arctitorquis",27.52,-7.63,17.1640071977861
"Pachycephala_aurea",27.52,-7.13,18.7985127144586
"Pachycephala_caledonica",22.67,-21.44,17.0132684990298
"Pachycephala_grisola",21,4.15,15.6676167152934
"Pachycephala_pectoralis",30.36,-24.69,NA
"Pachycephala_flavifrons",41.45,-13.87,18.5052197046578
"Pachycephala_simplex",17.4,-12.81,16.6941794518847
"Pachycephala_griseonota",22.38,-1.72,15.6723863956053
"Pachycephala_homeyeri",25.82,9.63,17.3706899908837
"Pachycephala_hyperythra",27.7,-6.63,17.8894809475169
"Pachycephala_hypoxantha",27.52,1.54,16.3340196187403
"Pachycephala_implicata",34.47,-7.59,17.8618586346507
"Pachycephala_inornata",30.8,-32.19,16.2900056525599
"Pachycephala_jacquinoti",51.75,-13.87,19.7496035942808
"Pachycephala_lanioides",38.69,-17.25,20.8246067657135
"Pachycephala_leucogastra",18.5,-7.91,16.9540489625465
"Pachycephala_lorentzi",19.4,-4.76,13.9901108135469
"Pachycephala_melanura",23.8,-13.56,16.7455922107678
"Pachycephala_meyeri",19,-1.13,13.7518637179397
"Pachycephala_modesta",18.3,-6.93,14.5028980284464
"Pachycephala_monacha",27.52,-7.03,15.9522571462672
"Pachycephala_nudigula",27.52,-8.4,20.06284732637
"Pachycephala_olivacea",41.2,-37.36,17.3774709610734
"Pachycephala_orpheus",27.52,-8.85,14.840179233253
"Pachycephala_phaionota",27.52,-7.2,18.2547802675515
"Pachycephala_philippinensis",22.3,11.86,16.3079330354389
"Pachycephala_rufiventris",22.48,-25.12,16.1886370652821
"Pachycephala_rufogularis",36.6,-34.27,17.392996813776
"Pachycephala_schlegelii",22.7,-6.88,14.2541018872987
"Pachycephala_soror",24.8,-6.94,15.6179550546966
"Pachycephala_sulfuriventer",21.4,-1.7,15.6118732892908
"Colluricincla_tenebrosa",46,-2.72,23.6777926575432
"Pachycephalopsis_hattamensis",34.6,-5.59,18.2737460770644
"Pachycephalopsis_poliosoma",37.97,-6.59,18.7650665604766
"Pachycoccyx_audeberti",102.85,-11.15,28.295312734602
"Pachyptila_belcheri",145,-50.02,28.5426205145009
"Pachyptila_crassirostris",138.33,-47.83,23.967236157516
"Pachyptila_desolata",147,-57.49,30.0618091200944
"Pachyptila_salvini",159,-44.89,NA
"Pachyptila_turtur",137,-41.84,25.6599721274339
"Pachyptila_vittata",196,-43.52,38.4007543820422
"Pachyramphus_aglaiae",29.69,19.7,17.3197549088951
"Pachyramphus_albogriseus",17.3,0.19,15.3375383730831
"Pachyramphus_castaneus",19.5,-10.05,14.1163846246712
"Pachyramphus_cinnamomeus",20.3,9.32,14.7568114900519
"Pachyramphus_viridis",21,-16.53,14.2944978043903
"Pachyramphus_homochrous",37.3,5.09,19.5282083936408
"Pachyramphus_major",24.8,19.26,15.405360555239
"Pachyramphus_marginatus",18.4,-4.91,14.3320390491094
"Pachyramphus_minor",36.6,-4.55,19.6375782903768
"Pachyramphus_niger",40.2,18.38,20.2210404232126
"Pachyramphus_polychopterus",20.8,-8.61,14.3736812746014
"Pachyramphus_rufus",18.8,0.65,15.4684777005985
"Pachyramphus_spodiurus",18.2,-2.27,16.2627163165212
"Pachyramphus_surinamus",19.71,0.52,16.5629316164069
"Pachyramphus_validus",43,-15.62,19.4011702898193
"Pachyramphus_versicolor",15.5,-1.18,11.3677575845543
"Pachyramphus_xanthogenys",24.42,NA,15.7354871649295
"Hylophilus_aurantiifrons",9.5,9.2,15.518281039102
"Hylophilus_decurtatus",8.49,11.27,12.4339679344296
"Vireo_hypochryseus",12.2,20.96,15.1612377896385
"Hylophilus_hypoxanthus",17,-5.91,14.6601996846031
"Hylophilus_muscicapinus",11.7,-2.3,14.5749798225247
"Hylophilus_semibrunneus",11.4,4.93,15.4773017249869
"Pagodroma_nivea",268,-66.35,23.4034398745485
"Pagophila_eburnea",549.99,77.89,45.4083012114242
"Palmeria_dolei",26.07,20.73,22.840481897071
"Ortygospiza_locustella",12.67,-9.75,9.13268720488995
"Pandion_haliaetus",1483.2,40.43,46.5292330831328
"Panterpe_insignis",5.7,9.88,22.407673942592
"Panurus_biarmicus",13.82,44.64,9.61221524916589
"Panyptila_cayennensis",21.1,-2.38,8.20177145915106
"Panyptila_sanctihieronymi",48.1,17.04,11.3413483287208
"Papasula_abbotti",1550.74,-10.26,118.838204116551
"Buteo_leucorrhous",290,-14.74,29.3019715835992
"Parabuteo_unicinctus",850.28,-4.98,34.4832230086736
"Claravis_godefrida",43.47,-22.54,16.9992816649377
"Claravis_mondetoura",89.69,6.3,18.0937100726294
"Paradigalla_brevicauda",167.92,-5.01,32.3270390495192
"Paradigalla_carunculata",170,-2.55,32.234806418512
"Paradisaea_apoda",172,-6.73,38.9928672020566
"Paradisaea_decora",237,-10.01,35.9497421293519
"Paradisaea_guilielmi",256,-6.06,40.2906807361301
"Paradisaea_minor",207.93,-2.99,38.822598133372
"Paradisaea_raggiana",212.59,-7.75,36.2983969465883
"Paradisaea_rubra",178.2,-0.13,34.6254141352363
"Paradisaea_rudolphi",164.09,-7.51,39.4515631530378
"Paradoxornis_flavirostris",26,25.5,19.3406102807913
"Paradoxornis_guttaticollis",26,25.67,18.3459817368817
"Paradoxornis_heudei",20.73,39.82,16.4892824863903
"Gallinula_angulata",129.98,-1.86,22.1590287508443
"Paramythia_montium",41.79,-5.93,18.3324103486352
"Parus_amabilis",12.68,10.21,10.6545677831862
"Parus_elegans",12.83,11.77,11.8681130761746
"Parus_venustulus",10.6,30.65,11.4536139078904
"Pardalotus_punctatus",8.7,-31.54,7.62144432742381
"Pardalotus_quadragintus",10.7,-41.72,7.41079094260931
"Pardalotus_rubricatus",10.9,-22.32,9.96727224464023
"Pardalotus_striatus",11.44,-25.84,8.25859211886302
"Pardirallus_maculatus",171,-5.33,43.3556715668756
"Pardirallus_nigricans",217,-16.5,53.2419848391654
"Pardirallus_sanguinolentus",232,-31.14,53.9013202639539
"Gallinula_silvestris",450,-10.65,39.3182753265835
"Parkerthraustes_humeralis",37,-8.08,19.5996504697483
"Seiurus_motacilla",19.9,37.95,16.9587193791326
"Seiurus_noveboracensis",16.3,54.14,13.5883462429466
"Parmoptila_jamesoni",9.5,NA,11.817646627808
"Parmoptila_rubrifrons",9.49,1.7,11.5528069209268
"Parmoptila_woodhousei",9.4,1.5,11.5097251562178
"Paroaria_baeri",30.15,-12.4,15.3854552217294
"Paroaria_capitata",22.3,-25.89,14.8547167628072
"Paroaria_coronata",37.79,-27.5,16.9325011437906
"Paroaria_dominicana",33.2,-9.16,18.6967240852778
"Paroaria_gularis",23.6,-3.9,16.723907486614
"Parophasma_galinieri",21.5,9.6,15.8063418735079
"Paroreomyza_maculata",11.3,21.68,15.5226970314514
"Paroreomyza_montana",13.12,20.73,13.6454714486208
"Parotia_carolae",163.16,-5.64,26.0513677459676
"Parotia_lawesii",161.4,-7.49,29.2764148660692
"Parotia_sefilata",181.72,-1.44,29.8573736027349
"Parotia_wahnesi",158,-5.81,26.3664952982217
"Parus_major",16.25,40.68,11.1817865153362
"Parus_monticolus",13.95,27.96,10.9045444789343
"Passer_ammodendri",28.94,41.96,12.6610646141469
"Passer_castanopterus",18,6.7,12.0115777058098
"Passer_rutilans",18.46,31.46,12.5285547947455
"Passer_cordofanicus",21.95,NA,13.7975905852858
"Passer_diffusus",24.2,-21.04,11.9262293281388
"Passer_domesticus",26.51,36.47,13.0062391954528
"Passer_eminibey",13.4,1.43,9.89470372899808
"Passer_euchlorus",14,14.74,10.754131143447
"Passer_flaveolus",19.4,15.73,12.1904428787101
"Passer_gongonensis",39.9,1.49,15.326151593009
"Passer_griseus",27.82,5.08,14.4006306637505
"Passer_hemileucus",30.16,NA,14.6743903875351
"Passer_hispaniolensis",24.2,36.32,15.221218368871
"Passer_iagoensis",31.5,16.13,13.2940415576901
"Passer_insularis",27.3,12.27,14.7745795772877
"Passer_luteus",11.2,16.05,10.8007061284371
"Passer_melanurus",29.5,-25.74,12.5623076249566
"Passer_moabiticus",16.46,33.43,10.2177739551421
"Passer_montanus",21.39,40.42,13.016844095451
"Passer_motitensis",30.16,-17.94,14.1474888568893
"Passer_pyrrhonotus",21.95,28.75,11.1272829955835
"Passer_rufocinctus",27.8,4.35,14.3279442650524
"Passer_shelleyi",21.95,NA,13.7198102228921
"Passer_simplex",19.5,25.27,11.8714346476141
"Passer_suahelicus",21.95,-4.21,14.0849794199504
"Passer_swainsonii",31.6,9.43,15.4280839742981
"Ammodramus_bairdii",18.05,48.98,11.2979274553452
"Passerculus_sandwichensis",19.97,51.45,NA
"Ammodramus_henslowii",12.8,41.29,13.0666997795627
"Spizella_arborea",17.83,61.04,12.2169334919397
"Passerella_iliaca",33.25,55.65,12.9298670347426
"Passerina_amoena",15.49,42.17,12.1223843420671
"Passerina_caerulea",27.39,32.08,15.7285807627194
"Passerina_ciris",15.54,31.99,11.1035713582391
"Passerina_cyanea",14.69,38.69,10.8570613056701
"Passerina_leclancherii",14,18.03,11.9796864580727
"Passerina_rositae",20,16.48,14.3383774422052
"Passerina_versicolor",12.89,24.57,11.5774166034069
"Sturnus_roseus",72.97,43.96,22.8299554528629
"Patagioenas_fasciata",366.3,19.15,22.147940970862
"Patagioenas_maculosa",347,-27.37,20.8989553206321
"Patagioenas_araucana",200,-38.72,25.1674416163787
"Patagioenas_caribaea",250,18.38,24.1302784056829
"Patagioenas_cayennensis",229,-6.92,24.6245242423783
"Patagioenas_corensis",272.29,10.81,20.1899815307891
"Patagioenas_flavirostris",270.81,19.12,19.5216393028647
"Patagioenas_goodsoni",308.46,2.79,16.8995558995714
"Patagioenas_inornata",365,20.01,25.0608104459941
"Patagioenas_leucocephala",240.14,20.23,26.856253184
"Patagioenas_nigrirostris",176,13.49,22.1336988967843
"Patagioenas_oenops",264.57,-6.38,22.5739939423744
"Patagioenas_picazuro",279,-20.54,25.1388807954583
"Patagioenas_plumbea",178.77,-7.13,20.9495515576255
"Patagioenas_speciosa",258.47,-3.73,24.1609413649926
"Patagioenas_squamosa",312,18.74,28.4647926231716
"Patagioenas_subvinacea",162.48,-2.28,18.6022550116573
"Patagona_gigas",20.2,-20.12,45.3612656068616
"Pauxi_unicornis",3743.23,-14.87,44.2450035559945
"Pauxi_pauxi",3117.69,8.57,62.1261402360164
"Pavo_cristatus",4154.81,21.99,49.4443303791843
"Pavo_muticus",2205.71,14.72,45.4171585211661
"Pedionomus_torquatus",62.52,-31.95,16.165391526645
"Pelagodroma_marina",47.2,-30.21,21.2428727568369
"Pelargopsis_amauroptera",162,18.02,79.3537101827802
"Pelargopsis_capensis",178.68,9.4,84.8601034389064
"Pelargopsis_melanorhyncha",193.26,-2.09,82.0833368578926
"Pelecanoides_garnotii",219.72,-16.46,30.341711873794
"Pelecanoides_georgicus",121,-49.84,20.2737469866872
"Pelecanoides_magellani",134,-52.78,26.6671748185363
"Pelecanoides_urinatrix",152.06,-42.75,28.104693436001
"Pelecanus_conspicillatus",5505,-23.96,414.210269874195
"Pelecanus_crispus",9512.09,44.17,414.366953027435
"Pelecanus_erythrorhynchos",5608.48,47.62,319.589044715278
"Pelecanus_occidentalis",3427.84,19.42,319.643107367447
"Pelecanus_onocrotalus",9322.31,2.79,359.041515894234
"Pelecanus_philippensis",5010.98,16.18,334.736067318125
"Pelecanus_rufescens",5419.63,1.65,371.701559192421
"Pelecanus_thagus",3427.84,-15.52,380.748788636271
"Francolinus_albogularis",276,7.82,20.7803226103075
"Francolinus_coqui",262,-10.9,22.3446036094092
"Francolinus_lathami",269,1.61,20.3382765875719
"Francolinus_schlegelii",236.58,7.68,21.4673242657036
"Pellorneum_albiventre",21.5,20.7,14.2979234857019
"Pellorneum_capistratum",25.1,1.21,17.7732475436386
"Pellorneum_fuscocapillus",30,7.71,17.6454536589794
"Pellorneum_palustre",23.16,25.81,14.861165870307
"Pellorneum_ruficeps",26,18.93,17.3888444608413
"Charadrius_australis",83.5,-28.74,20.4755127734654
"Peltops_blainvillii",30,-5.18,24.9341812984126
"Peltops_montanus",31.6,-6.59,22.587180306481
"Penelope_albipennis",1750,-4.92,40.7590820343738
"Penelope_argyrotis",806.71,8.74,36.9170244277455
"Penelope_barbata",1179.66,-4.87,35.320949295895
"Penelope_dabbenei",1230,-20.34,34.9691003632732
"Penelope_jacquacu",1487.9,-4.37,38.6902347014006
"Penelope_jacucaca",1282,-9.52,35.9837404183334
"Penelope_marail",879.67,2.6,40.9992967367638
"Penelope_montagnii",706,-3.13,35.114757850254
"Penelope_obscura",1770,-26.55,34.4941540812608
"Penelope_ochrogaster",1179.66,-14.55,34.5429207614416
"Penelope_ortoni",1179.66,2.29,35.6577610697597
"Penelope_perspicax",1179.66,3.41,40.0092618654016
"Penelope_pileata",1249.79,-4.28,40.0907542903908
"Penelope_purpurascens",2060,12.46,45.4075651738374
"Penelope_superciliaris",894.99,-13.53,35.2152790330909
"Penelopides_affinis",485.12,7.78,89.7369966898952
"Penelopides_manillae",460.86,15.56,87.2355758805852
"Penelopides_mindorensis",462,12.97,87.1523734352591
"Penelopides_panini",470.54,10.68,101.841844603943
"Penelopina_nigra",889.99,15.07,30.6545165887343
"Eopsaltria_pulverulenta",19.19,-14.27,17.0105983413663
"Peneothello_bimaculata",23.77,-7.21,16.6414759911429
"Peneothello_cryptoleuca",18.9,-2.56,13.2977415405028
"Peneothello_cyanus",24.98,-5.34,15.1044314283412
"Peneothello_sigillatus",22.8,-5.98,13.9862541147973
"Percnostola_arenarum",23,NA,19.6318030474242
"Percnostola_rufifrons",23.89,1.15,20.3128796916501
"Perdicula_argoondah",60.48,21.15,14.8628137085848
"Perdicula_asiatica",68.36,22.72,14.161204275934
"Perdicula_erythrorhyncha",67.55,19.27,14.7749024993703
"Perdicula_manipurensis",70.65,26,14.9150688971858
"Perdix_dauurica",263.41,45.22,22.7371093198918
"Perdix_hodgsoniae",363.73,32.66,24.9244354088549
"Perdix_perdix",405.3,51,20.5490621394126
"Pericrocotus_erythropygius",10.8,22.04,11.984821494855
"Pericrocotus_brevirostris",16.49,24.05,13.8659332929011
"Pericrocotus_cantonensis",16.26,29.42,15.1495960364733
"Pericrocotus_cinnamomeus",8.6,19.25,12.4106616917765
"Pericrocotus_divaricatus",24.6,44.99,16.6134957546238
"Pericrocotus_ethologus",18.97,28.83,14.42031084642
"Pericrocotus_flammeus",23.3,14.55,17.4454953301639
"Pericrocotus_igneus",15,1.64,13.8330720107444
"Pericrocotus_lansbergei",16.26,-8.4,14.2107094178908
"Pericrocotus_miniatus",16.26,-2.6,13.4660183846932
"Pericrocotus_solaris",14.5,17.37,NA
"Pericrocotus_roseus",19.2,26.28,15.237808755381
"Pericrocotus_tegimae",16.26,28.86,15.261011610141
"Parus_ater",9.2,49.94,11.0035270454579
"Parus_rubidiventris",11.83,31.8,11.6340724366251
"Parus_rufonuchalis",12.64,35.62,11.8581090436317
"Perisoreus_canadensis",71.58,54.19,21.9170338453725
"Perisoreus_infaustus",84.4,60.11,26.8726834224002
"Perisoreus_internigrans",102,32.71,26.388357673781
"Perissocephalus_tricolor",338.88,2.25,48.2774221909644
"Pernis_apivorus",754.37,52.05,34.8644179684259
"Pernis_celebensis",721.99,11.79,30.6891468066257
"Pernis_ptilorhyncus",1141.13,27.47,55.6347695701048
"Hirundo_ariel",10.84,-25.08,8.99027069322765
"Hirundo_fluvicola",9.7,23.1,8.87455395954778
"Petrochelidon_fulva",18.95,24.39,10.6041699710954
"Hirundo_nigricans",15.4,-25.63,9.91121814101934
"Hirundo_perdita",17.6,19.66,NA
"Hirundo_preussi",13.3,9.73,8.63859283393922
"Petrochelidon_pyrrhonota",21.6,44.61,10.3993707019463
"Hirundo_rufigula",15.9,-9.4,7.86218433447182
"Petrochelidon_rufocollaris",15.87,-6.18,9.49038667953573
"Hirundo_spilodera",20.6,-27.52,11.3872548696546
"Petroica_archboldi",12.22,-4.16,12.6306583264377
"Petroica_australis",31.33,-41.88,16.1773006785195
"Petroica_bivittata",9,-5.17,11.3294663928449
"Petroica_multicolor",11.36,-30.49,11.8802693002857
"Petroica_macrocephala",11.79,-41.56,NA
"Petroica_goodenovii",8.9,-27.23,10.9165966222156
"Petroica_phoenicea",13,-35.85,12.1987815354951
"Petroica_rodinogaster",10.24,-38.47,10.976174013922
"Petroica_rosea",8.2,-31.89,11.308774516033
"Petroica_traversi",23.5,-44.28,14.8970783058903
"Petronia_petronia",30.2,41.27,15.7066289240254
"Petrophassa_albipennis",124.27,-16.24,18.5700329191703
"Petrophassa_rufipennis",159,-12.97,19.2111300530732
"Aimophila_aestivalis",19.56,32.52,12.4683231154326
"Aimophila_botterii",19.9,21.21,14.5855576580837
"Aimophila_carpalis",15.3,28.47,12.7745543591903
"Aimophila_cassinii",18.9,31.6,14.0197696204912
"Aimophila_humeralis",23.9,18.54,14.7632284166794
"Aimophila_mystacalis",22.2,17.56,13.9704255764373
"Aimophila_ruficauda",28.2,16.66,17.8125660259575
"Aimophila_sumichrasti",29.43,16.22,15.9713984054867
"Peucedramus_taeniatus",11,22.22,14.7540579800533
"Pezopetes_capitalis",55.8,9.5,16.3238339603059
"Pezoporus_occidentalis",130,-25.54,17.9589089778904
"Pezoporus_wallicus",71.21,-37.14,17.9023220655469
"Phacellodomus_dorsalis",35.87,-7.86,24.2714395816904
"Phacellodomus_erythrophthalmus",24.5,-23.38,19.8369019329865
"Phacellodomus_ferrugineigula",24.5,NA,18.7871217958163
